name,category,lat,lon,brand,address,website,phone
Sheng Siong,supermarket,1.3444059,103.7553403,,Bukit Batok East Avenue 6,,
Sheng Siong,supermarket,1.3474556,103.7437317,,Bukit Batok West Avenue 8,,
Sheng Siong,supermarket,1.4507862,103.7968231,,Woodlands Industrial Park E7,,
Sheng Siong,supermarket,1.3839521,103.7708865,Sheng Siong,Fajar Road,,
Sheng Siong,supermarket,1.4311005,103.7985065,,Woodlands Drive 16,,
Sheng Siong,supermarket,1.4468922,103.8055002,Sheng Siong,Woodlands Rise,https://www.shengsiong.com.sg/,+65 62590316
Sheng Siong,supermarket,1.4489117,103.8323549,,Canberra Street,,
Sheng Siong,supermarket,1.4160254,103.8349534,Sheng Siong,Yishun Street 81,,
Sheng Siong,supermarket,1.4201172,103.8435501,,Yishun Avenue 4,,
Sheng Siong,supermarket,1.3561466,103.9459483,Sheng Siong,Tampines Central,,
Sheng Siong,supermarket,1.3140474,103.8704826,,Upper Boon Keng Road,,
Sheng Siong,supermarket,1.2954188,103.8100462,Sheng Siong,Dawson Road,,
Sheng Siong,supermarket,1.3216926,103.8596186,Sheng Siong,McNair Road,,
Sheng Siong,supermarket,1.3313147,103.9366634,Sheng Siong,Bedok North Road,,
Sheng Siong,supermarket,1.3670929,103.9647716,Sheng Siong,Pasir Ris Street 21,,
Sheng Siong,supermarket,1.3696509,103.9479234,Sheng Siong,Pasir Ris Street 51,,
Sheng Siong,supermarket,1.393146,103.8870307,Sheng Siong,Anchorvale Road,,
Sheng Siong,supermarket,1.3518705,103.8360699,Sheng Siong,Upper Thomson Road,,
Sheng Siong,supermarket,1.3783709,103.9419858,,Elias Road,,
Sheng Siong,supermarket,1.3390393,103.8554033,Sheng Siong,Lorong 7 Toa Payoh,,
Sheng Siong,supermarket,1.3917064,103.8801703,Sheng Siong,Fernvale Link,,+65 6312 9093
Sheng Siong,supermarket,1.3978089,103.8813041,Sheng Siong,Fernvale Street,,
Sheng Siong,supermarket,1.402634,103.9165726,Sheng Siong,Edgedale Plains,,
Sheng Siong,supermarket,1.4037905,103.9061683,Sheng Siong,Punggol Central,,
Giant,supermarket,1.4524553,103.8172929,,Sembawang Drive,,
Giant,supermarket,1.4311426,103.7941833,,"Blk 548 Woodlands Drive 44, Vista Point",,
Giant,supermarket,1.3647722,103.847405,,Ang Mo Kio Street 31,,
Giant,supermarket,1.4057405,103.912079,,Blk 671 Edgefield Plains,,
Giant,supermarket,1.372842,103.8539753,,Blk 525 Ang Mo Kio Avenue 10,,
Giant,supermarket,1.4171386,103.832905,,"201 Yishun Avenue 2, Khatib MRT Station",,
Giant,supermarket,1.4005639,103.9105302,,Blk 622D Punggol Central,,
Giant,supermarket,1.4364339,103.8374596,,Blk 293 Yishun St 22,,
Giant,supermarket,1.4250761,103.8473487,,Blk 418 Yishun Avenue 11,,
Giant Bishan 512,supermarket,1.3497162,103.8499272,,Bishan Street 13,,
Giant,supermarket,1.2777804,103.8192758,,Blk 8 Telok Blangah Crescent,,
Giant,supermarket,1.2869001,103.8184225,,Blk 86 Redhill Close,,
Giant Express,supermarket,1.3833813,103.7711297,,"Blk 445 Fajar Road, Fajar Shopping Centre",,
Giant,supermarket,1.3533018,103.8714468,,Serangoon Central Drive,,
Giant Hougang 683,supermarket,1.3737908,103.8861522,,Hougang Avenue 8,,
Giant,supermarket,1.3543836,103.9602606,,Tampines Street 32,,
Giant,supermarket,1.3690709,103.9585122,,Pasir Ris Drive 4,,
Giant,supermarket,1.3749201,103.9369569,,Pasir Ris Street 71,,
Giant,supermarket,1.3663512,103.9645143,,Pasir Ris Street 21,,
Giant,supermarket,1.3492091,103.9348376,,Tampines Street 81,,
Giant,supermarket,1.3337835,103.9308648,,Bedok North Street 3,,
Giant,supermarket,1.3191162,103.8924825,,Paya Lebar Road,,
Giant,supermarket,1.3056156,103.9154038,,Marine Terrace,,
Ang Mo Supermarket,supermarket,1.4456364,103.8310112,,Canberra Crescent,,
Ang Mo Supermarket,supermarket,1.3580864,103.8442103,Ang Mo,Bishan Street 24,,
Ang Mo Supermarket,supermarket,1.3618993,103.8554186,,Ang Mo Kio Avenue 10,,
Ang Mo Supermarket,supermarket,1.3716327,103.8802545,,Hougang Avenue 8,,
Ang Mo Supermarket,supermarket,1.3994303,103.9161651,,Punggol Drive,,
Ang Mo Supermarket,supermarket,1.3993974,103.9064796,,Punggol Field,,
Cold Storage,supermarket,1.3008369,103.9054998,,Marine Parade Road,,
Cold Storage,supermarket,1.3008369,103.9054998,,Marine Parade Road,,
Sheng Siong,supermarket,1.4428927,103.7748706,Sheng Siong,Marsiling Drive,,
Hao Mart,supermarket,1.3278267,103.8611225,,Jalan Tenteram,,
Hao Mart,supermarket,1.3281476,103.8602173,,Jalan Tenteram,,
Toy Station,supermarket,1.3225742,103.8137376,,Jalan Serene #02-09,,
Ang Mo Supermarket,supermarket,1.4462194,103.8143512,,Sembawang Crescent,,
NTUC Fairprice,supermarket,1.3361915,103.7868805,FairPrice Xpress,Binjai Park,,+65 64693737
Prime,supermarket,1.3952215,103.8959287,,Compassvale Street,,
Sheng Siong,supermarket,1.4353435,103.7759132,Sheng Siong,,,
Hao Mart,supermarket,1.3730856,103.8295881,,,,
Meidi-Ya,supermarket,1.2939643,103.8319923,,Kim Seng Promenade,http://www.meidi-ya.com.sg/,+65 6771 1111
Selvi Stores,supermarket,1.3061466,103.8500303,,Buffalo Road,,
Wet Market,supermarket,1.3473084,103.7438535,,,,
Sheng Siong,supermarket,1.3443716,103.7550894,,,,
NTUC FairPrice,supermarket,1.334117,103.7403709,NTUC Fairprice,Jurong Gateway Road,,
Jmart,supermarket,1.364222,103.8489685,,Ang Mo Kio Street 32,,
Haniffa,supermarket,1.3058966,103.8526085,,Dunlop Road,,
Meidi-Ya,supermarket,1.2918384,103.8595448,,Raffles Boulevard,https://www.meidi-ya.com.sg/,+65 6339 1111
Don Don Donki,supermarket,1.2635544,103.8202252,,Maritime Square,https://www.dondondonki.com/sg/,+65 6261 1211
HAO Eccellente,supermarket,1.293658,103.855349,,,https://www.haomart.com.sg/eccellente/,
Sheng Siong,supermarket,1.3610846,103.9374407,Sheng Siong,Tampines Avenue 9,,
NTUC Fairprice,supermarket,1.3271466,103.6779931,NTUC Fairprice,,,
Sheng Siong,supermarket,1.3918936,103.871457,Sheng Siong,Sengkang West Avenue,,
Prime,supermarket,1.3963709,103.9090457,,,,
DON DON DONKI Jem,supermarket,1.3327906,103.7430876,,Jurong Gateway Road,https://www.dondondonki.com/sg/,+65 6694 1011
NTUC FairPrice Finest,supermarket,1.317775,103.8929956,,Paya Lebar Road,,
NTUC Fairprice,supermarket,1.30519,103.8513117,NTUC Fairprice,,,
FairPrice SingPost Centre,supermarket,1.3190301,103.8938497,,,,
Prime Supermarket,supermarket,1.3081107,103.8605103,,,,
Hao Mart,supermarket,1.3082098,103.8604142,,,,
Value Dollar,supermarket,1.3337369,103.9142968,,Bedok Reservoir Road,,
NTUC FairPrice,supermarket,1.4430051,103.8306834,NTUC FairPrice,,https://www.fairprice.com.sg/,
Interior Artist Pte Ltd,supermarket,1.3131662,103.8566188,,Serangoon Road,https://www.facebook.com/InteriorArtist.Sg,+6588218968
,supermarket,1.3180595,103.8614978,U Mart,,,
YeoExpress,supermarket,1.380551,103.7696864,,,,
Prime,supermarket,1.3485388,103.7428281,,,,
my Supermarket,supermarket,1.313576,103.8569542,,Serangoon Road,,
The Captain Superstore,supermarket,1.3263118,103.8425333,,Balestier Road,,
Giant Express,supermarket,1.3726391,103.8538715,,,,
NTUC FairPrice,supermarket,1.3599355,103.9696555,NTUC Fairprice,,,
NTUC Fairprice,supermarket,1.3085642,103.7847344,NTUC Fairprice,Ghim Moh Link,https://www.fairprice.com.sg/,+6566942513
Save Mart,supermarket,1.2814277,103.8421059,,Kreta Ayer Road,,+65 90199963
Univers-Markt Enterprise Pte. Ltd.,supermarket,1.3110935,103.7716015,,Clementi Road,,+6567751288
Free & Easy Minimart,supermarket,1.3137808,103.7624229,,Clementi Avenue 3,,
U Stars Supermarket @ 345,supermarket,1.3175955,103.7693303,,Clementi Avenue 5,https://www.ustarssupermarket.sg/,
Redman,supermarket,1.4169957,103.9019048,,,,
Giant Supermarket,supermarket,1.4166861,103.9017438,Giant Hypermarket,,,
Ramya Minimart,supermarket,1.3614167,103.9580841,,Tampines Street 45,,
M28 Minimart,supermarket,1.3873727,103.7726114,,,,
Ang Mo Supermarket,supermarket,1.4382576,103.803627,,Woodlands Avenue 6,,
Sri Murugan,supermarket,1.3495601,103.9332669,,Tampines Street 81,,
Ang Mo Supermarket,supermarket,1.4382764,103.8036399,,,,
Prime Supermarket,supermarket,1.4447047,103.8159919,,Sembawang Crescent,,
U Stars Xpress,supermarket,1.3702816,103.8721951,,Serangoon North Avenue 1,,
Krishna Stores,supermarket,1.3851473,103.7429918,,Choa Chu Kang Avenue 4,,
U Stars Supermarket,supermarket,1.2739509,103.8086629,,Telok Blangah Street 32,,
U Stars Supermarket,supermarket,1.3510967,103.9293207,,Tampines Avenue 8,,
U Stars Supermarket,supermarket,1.4151041,103.8399222,,Yishun Avenue 4,,
U Stars Supermarket,supermarket,1.4404745,103.806297,,Woodlands Drive 73,,
U Stars Supermarket,supermarket,1.3533544,103.9525615,,Tampines Street 21,,
U Stars Supermarket,supermarket,1.3810408,103.7522696,,Teck Whye Lane,,
U Stars Supermarket,supermarket,1.3786288,103.9421553,,Elias Road,,
U Stars Supermarket,supermarket,1.4366436,103.8366613,,Yishun Street 22,,
U Stars Supermarket,supermarket,1.3320409,103.9305111,,Bedok North Street 3,,
U Stars Supermarket,supermarket,1.3148526,103.8823136,,Lorong 25 Geylang,,
U Stars Supermarket,supermarket,1.345878,103.9454948,,Tampines Street 11,,
U Stars Supermarket,supermarket,1.3300973,103.9010705,,Ubi Avenue 1,,
U Stars Supermarket,supermarket,1.3399945,103.7731494,,Toh Yi Drive,,
U Stars Supermarket,supermarket,1.3414333,103.6912467,,Jurong West Street 92,,
U Stars Supermarket,supermarket,1.3532511,103.8897356,,Hougang Avenue 1,,
Ang Mo Supermarket,supermarket,1.336438,103.8728643,,Alkaff Crescent,,
U Star Supermarket,supermarket,1.3492994,103.9348381,,Tampines Street 81,,
Don Don Donki,supermarket,1.377213,103.9549765,,Pasir Ris Close,,
Jason's Deli,supermarket,1.2844899,103.8602433,,,,
Prime Supermarket,supermarket,1.3736137,103.8713274,,Serangoon North Avenue 3,,
Prime Supermarket,supermarket,1.334275,103.8788956,,Upper Aljunied Road,,
Prime Supermarket,supermarket,1.3518731,103.8796115,,Hougang Street 11,,
Prime Supermarket,supermarket,1.4288283,103.8500035,,Yishun Avenue 6,,
Prime Supermarket,supermarket,1.3540084,103.8909356,,Hougang Avenue 1,,
Prime Supermarket,supermarket,1.3485344,103.9339014,,Tampines Street 81,,
Prime Supermarket,supermarket,1.3647233,103.9373235,,Tampines North Drive 1,,
NTUC Fairprice,supermarket,1.3561864,103.7407008,NTUC Fairprice,Bukit Batok Street 41,,
NTUC Fairprice,supermarket,1.3686099,103.856046,NTUC Fairprice,Ang Mo Kio Avenue 10,,
NTUC FairPrice,supermarket,1.345386,103.9454495,NTUC Fairprice,Tampines Street 11,,
NTUC FairPrice,supermarket,1.3483943,103.9481354,NTUC Fairprice,Tampines Street 11,,
Bizgram Asia Pte Ltd,supermarket,1.3032323,103.8531612,"Seagate, Samsung, WD, TP-Link, Cisco, Lenovo, HP, Aruba, 3M, Jabra, Logitech, Corsair, Kingston, Crucial, Sandisk,. PNY, Sapphire, MSI, Asus, Gigabyte, Asrock, Klevv",Rochor Canal Road,https://www.bizgram.com,63341373
Pick & Go,supermarket,1.3407298,103.9627729,,Somapah Road,https://pickngo.com.sg/,
UglyFood,supermarket,1.3407334,103.9626627,,Somapah Road,https://www.uglyfood.com.sg/,
Farmer,supermarket,1.326405,103.8467095,,,,
,supermarket,1.2919972,103.8508677,,,,
PRIME,supermarket,1.3230167,103.9240385,,,,
Scoop Wholefoods,supermarket,1.4060061,103.9021265,,,,
Fancy Mart,supermarket,1.3053624,103.9047745,,,,
J-mart,supermarket,1.3054399,103.904823,,East Coast Road,,+65 6513 2477
Sri Murugan,supermarket,1.3429652,103.9531897,,,,
Giant Supermarket,supermarket,1.3432179,103.9532924,,,,
HAO Eccellente,supermarket,1.3076599,103.8335416,,,https://haomart.com.sg/,
KL Mart,supermarket,1.3298063,103.8738978,,MacPherson Road,,
New Econ,supermarket,1.3277292,103.8852461,,,,
Hao Mart,supermarket,1.399826,103.9193669,,,,
NTUC FairPrice Finest,supermarket,1.3104,103.7961374,,,https://fairprice.com.sg,
J Mart,supermarket,1.3720748,103.8887513,,,,
Fairprice Xpress,supermarket,1.3007277,103.8496842,,,,
Li Cheng Supermarket,supermarket,1.4025273,103.9013643,,,,
HAO Mart,supermarket,1.3998191,103.9194725,,,,
Scarlett,supermarket,1.4068218,103.9029569,,,,
Fortune Supermarket,supermarket,1.4020081,103.9137946,,Punggol Drive,,
Don Don Donki,supermarket,1.3208756,103.8439889,Don Don Donki,,,
Sheng Siong,supermarket,1.3878258,103.763142,Sheng Siong,Senja Close,,+65 6592 5767
Balu Supermarket,supermarket,1.3218547,103.6605328,,,,
Mei Tang,supermarket,1.3262681,103.8637132,Mei Tang,Saint Michael's Road,https://meitang.company.site/,+6597728349
Sheng Siong,supermarket,1.3571637,103.7436814,,,,
FairPrice Senja Heights,supermarket,1.3869539,103.7616549,NTUC Fairprice,Senja Close,,
FairPrice Xpress,supermarket,1.304817,103.7725315,,,,
Honest Bee Habitat,supermarket,1.2762273,103.7971243,,,,
Sheng Siong,supermarket,1.3632233,103.8952516,Sheng Siong,,,
FairPrice Finest,supermarket,1.3825576,103.8922195,NTUC Fairprice,,,
Fairprice Xpress,supermarket,1.3184958,103.9024297,,,,
FairPrice Finest,supermarket,1.3505336,103.8488463,,,https://fairprice.com.sg/,
Scarlett Supermarket,supermarket,1.3338571,103.8877974,,MacPherson Road,https://www.scarlettsupermarket.com.sg/,
BNM Trading,supermarket,1.3103697,103.9018416,,Joo Chiat Road,,
NTUC FairPrice Finest,supermarket,1.3385533,103.8712185,,Bidadari Park Drive,,
Eccellente by Hao Mart,supermarket,1.316766,103.7831583,,,,
MCP FAIRMART 百鮮超市,supermarket,1.3328871,103.9379857,,Bedok North Avenue 4,,
Chaung Thar Myanmar Minimart,supermarket,1.3438372,103.7367607,,Jurong East Street 24,,+6586601614
Thai Supermarket,supermarket,1.3097081,103.8643862,,Kallang Avenue,,
"Sing Hiong Market, Bakery & Confectionery",supermarket,1.3331217,103.8787865,,Upper Aljunied Road,,+65 6280 5537
Sri Murugan Trading Pte Ltd,supermarket,1.3472178,103.7576464,,Bukit Batok East Avenue 3,,
NTUC Fairprice,supermarket,1.397714,103.9196121,NTUC Fairprice,,,
Quan Shui Wet Market,supermarket,1.3836916,103.8280781,,Tagore Lane,https://quanshuiwetmarket.com,
NTUC Fairprice,supermarket,1.3655022,103.7750303,NTUC Fairprice,,,
HAO Eccellente,supermarket,1.3011717,103.8404406,,,https://www.haomart.com.sg/,
Don Don Donki,supermarket,1.3596752,103.9895144,,Airport Boulevard,,6562863811
Shine Korea,supermarket,1.30938,103.8642993,,,,
,supermarket,1.3224483,103.859819,,,,
Shwe Innwa,supermarket,1.2921331,103.8509462,,,,
OVM Super Store,supermarket,1.3228067,103.8522385,,Balestier Road,,
Sheng Siong,supermarket,1.4328979,103.8413083,Sheng Siong,,,
CS Fresh,supermarket,1.3114694,103.7938895,,,,
NTUC Fairprice,supermarket,1.3251781,103.8510683,NTUC Fairprice,Balestier Road,,
Big G Market,supermarket,1.3153671,103.9054847,,,,
Finest Gourmet,supermarket,1.3167154,103.835276,NTUC Fairprice,,,
Shine Korea,supermarket,1.2964128,103.8538356,Shine Korea,Bain Street,https://www.shinekorea.com.sg/branches,+65 6336 1496
NTUC FairPrice Finest Clarke Quay,supermarket,1.2910606,103.8454824,,River Valley Road,https://www.fairprice.com.sg/,+65 62288040
Little Farms,supermarket,1.3068977,103.9044849,,Joo Chiat Road,https://littlefarms.com/store-locator/katong/,+65 6241 2487
NTUC Fairprice,supermarket,1.3968408,103.8887344,NTUC Fairprice,,,
Sheng Siong,supermarket,1.4264721,103.8523288,Sheng Siong,,,
Ang mo supermarket,supermarket,1.3362266,103.8481281,,,,
CS Fresh,supermarket,1.3172829,103.8361658,,Dunearn Road,https://coldstorage.com.sg/,+65 68115006
Cold Storage,supermarket,1.3734003,103.9483566,Cold Storage,Pasir Ris Central,https://coldstorage.com.sg/,
Scarlett Supermarket,supermarket,1.3735783,103.9485573,,Pasir Ris Central,https://www.scarlettsupermarket.com.sg/,
Shafen Supermarket,supermarket,1.3212835,103.7368405,,,,
Giant Supermarket,supermarket,1.3577052,103.7341028,,Plantation Crescent,https://giant.sg/store/tengah-plantation-plaza,
Norman,supermarket,1.401599,103.8925761,,Sumang Lane,,+65 88 398 670
Shine Korea,supermarket,1.3010984,103.8552433,Shine Korea,Rochor Road,,+65 6337 8425
Sheng Siong,supermarket,1.3221996,103.7637347,Sheng Siong,Clementi Avenue 6,,
Scarlett,supermarket,1.4181227,103.9012068,,,,
Scarlett 思家客,supermarket,1.2851743,103.8447256,,Chinatown Point,https://www.scarlettsupermarket.com.sg/,
Scarlett 思家客,supermarket,1.3918557,103.8759328,,The Seletar Mall,,
Scarlett 思家客,supermarket,1.3342909,103.7427095,,Westgate,https://www.scarlettsupermarket.com.sg/,
TaoYuan 桃園,supermarket,1.4295823,103.8356806,,Northpoint City,,
NTUC FairPrice Finest,supermarket,1.3521474,103.9439445,,Century Square,,
Sheng Siong,supermarket,1.3171819,103.9466204,,,,
FairPrice,supermarket,1.4174709,103.9113649,,,,
Giant Mega Tampines,supermarket,1.3721266,103.9319998,,Tampines North Drive 2,,
Sunnychoice,supermarket,1.3593085,103.7676508,,Upper Bukit Timah Road,https://www.sunnychoice.com.sg/,+65 6892 2383
Cold Storage,supermarket,1.3603085,103.7675591,,Jalan Asas,https://coldstorage.com.sg/,
Fair Price,supermarket,1.3235495,103.6653511,,,,
Shipmart Pte Ltd,supermarket,1.2690936,103.8147233,,Wishart Road,,
Cold Storage,supermarket,1.2887675,103.8050186,,,,
Kok Fah Technology Farm,supermarket,1.3937537,103.7279865,,,,
S-Power Mini Supermarket,supermarket,1.3617131,103.8736873,,Yio Chu Kang Road,,
NTUC Fairprice,supermarket,1.3604356,103.9891666,NTUC Fairprice,,,
NTUC FairPrice Xtra,supermarket,1.3012205,103.9050905,,Marine Parade Road,https://www.fairprice.com.sg/,
Cold Storage,supermarket,1.300713,103.9053675,,Marine Parade Road,,
Four Seasons Organic Market,supermarket,1.3007334,103.9056839,,,,
Shahid Mini Mart LLP,supermarket,1.3601099,103.9344762,,Tampines Street 72,,+65 626 00057
All India,supermarket,1.3080867,103.8543014,,,,
Prime,supermarket,1.4111068,103.897531,Prime,Sumang Walk,,
,supermarket,1.3476975,103.8872021,,,,
NTUC Fairprice,supermarket,1.2901076,103.8166471,NTUC Fairprice,Alexandra View,,
UnPackt 1st Zero Waste Store,supermarket,1.4084145,103.7800647,,,,
Sheng Siong,supermarket,1.2984172,103.8035521,Sheng Siong,,,
,supermarket,1.2963597,103.8065611,,,,
Prime supermarket,supermarket,1.3340029,103.8707323,,Bidadari Park Drive,,
,supermarket,1.3425138,103.8758827,,,,
,supermarket,1.2960082,103.8112632,,,,
NTUC Fairprice,supermarket,1.3867212,103.9090795,NTUC Fairprice,,,
7-Eleven,convenience_store,1.3908699,103.8899724,7-Eleven,,,
7-Eleven,convenience_store,1.3939865,103.8892811,7-Eleven,,,
Shell Shop,convenience_store,1.3916146,103.8927199,Shell Shop,Sengkang East Road,,
7-Eleven,convenience_store,1.3857165,103.9023251,7-Eleven,,,
newecon minimart,convenience_store,1.395191,103.8993078,,,,
Cheers,convenience_store,1.3856259,103.901657,Cheers,,,
7-Eleven,convenience_store,1.3904025,103.9013531,7-Eleven,,,
Mandarin Gallery,convenience_store,1.3020303,103.8366424,,,,
7-Eleven,convenience_store,1.3001872,103.8522224,7-Eleven,,,
Cheers,convenience_store,1.4489312,103.8200046,,,,
Cheers,convenience_store,1.4481249,103.8190277,,,,
Cold Storage,convenience_store,1.4528827,103.8169615,,,,
7-Eleven,convenience_store,1.370052,103.957437,7-Eleven,Pasir Ris Dr 6,,
7-Eleven,convenience_store,1.3566164,103.7523068,7-Eleven,Bukit Batok Street 52,,
7-Eleven,convenience_store,1.2472062,103.8397265,7-Eleven,,,
7-Eleven,convenience_store,1.3418641,103.7027677,7-Eleven,,,
7-Eleven,convenience_store,1.3018284,103.853275,7-Eleven,,,
,convenience_store,1.325298,103.9314399,,,,
Cheers,convenience_store,1.2834881,103.8348084,Cheers,,,
Mama shop,convenience_store,1.3206824,103.8537683,,,,
Cheers,convenience_store,1.3212284,103.853153,Cheers,,,
Cheers,convenience_store,1.3233245,103.8524309,Cheers,,,
7-Eleven,convenience_store,1.2891697,103.7779041,7-Eleven,Pasir Panjang Road,,
7-Eleven,convenience_store,1.387565,103.8693245,,,,
7-Eleven,convenience_store,1.3331337,103.7904332,,,,
Cheers,convenience_store,1.3705495,103.8281707,Cheers,Upper Thomson Road,,
7-Eleven,convenience_store,1.3305448,103.774976,7-Eleven,,,
,convenience_store,1.3437978,103.6911508,,,,
Gift shop,convenience_store,1.2842153,103.8655352,,,,
Barrage Cove,convenience_store,1.28028,103.8705782,,,,
7-Eleven,convenience_store,1.3276428,103.9038308,7-Eleven,Ubi Ave 1,,
7-Eleven,convenience_store,1.305747,103.829954,7-Eleven,,,
7-Eleven,convenience_store,1.2897593,103.8379057,7-Eleven,,,
Rivergate Grocer,convenience_store,1.290507,103.8366608,,,,
7-Eleven,convenience_store,1.2969497,103.8557045,7-Eleven,Middle Road,,
7-Eleven,convenience_store,1.2977694,103.8553052,7-Eleven,,,
Pasir Ris Minimart,convenience_store,1.3747713,103.9363808,,,,
7-Eleven,convenience_store,1.4403443,103.8008888,,70 Woodlands Ave 7,,
Cheers,convenience_store,1.3035244,103.773937,Cheers,Create Way,,6659 6017
7-Eleven,convenience_store,1.4403061,103.801276,7-Eleven,,,
7-Eleven,convenience_store,1.4294302,103.8356293,,,,
7-Eleven,convenience_store,1.3097564,103.7685356,7-Eleven,,,
7-Eleven,convenience_store,1.3199937,103.9445768,7-Eleven,,,
